employee_id,hire_date,term_date,first_name,last_name,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,term_type,term_reason,active_status,gender,race,birth_date,education,location,location_city,marital_status,employment_status
7366195783,2019-08-23,,Arabel,Craw,Customer Service,Customer Support,7453002486.0,4701018058.0,9657388599.0,12104572130.0,Individual Contributor,65094,,,1,Female,Caucasian,7/16/1991,Associate's degree,On-site,Los Angeles,Single,Full Time
7368056052,2019-12-04,,Hanan,Catlin,Sales,Business Development,4133866392.0,3252603214.0,2169536929.0,12104572130.0,Individual Contributor,63489,,,1,Male,Caucasian,4/12/1992,Bachelor's degree,Remote,San Jose,Single,Full Time
7375151486,2020-05-29,,Carter,Warnock,Sales,Sales Operations,8602206461.0,7246033069.0,8057668487.0,12104572130.0,Individual Contributor,77671,,,1,Male,Caucasian,2/13/1995,Associate's degree,Remote,Columbus,Married,Full Time
7376414740,2019-04-06,2021-02-02,Virgil,Maskell,Marketing,Marketing Research,4139530195.0,3627551867.0,4092540016.0,12104572130.0,Individual Contributor,62922,Voluntary,Career change,0,Male,Caucasian,1/6/1964,Bachelor's degree,Remote,Washington DC,Married,Full Time
7377224577,2017-03-06,2019-04-02,Angel,Parley,Finance,Auditing,7504010968.0,12104572130.0,,,Manager,104826,Voluntary,Relocation,0,Male,Caucasian,8/28/1983,Bachelor's degree,Remote,Indianapolis,Single,Full Time
7378615872,2020-05-29,,Panchito,Southey,Sales,Account Management,9874902446.0,2241679125.0,4098218245.0,12104572130.0,Individual Contributor,60507,,,1,Male,Asian,4/14/1998,Bachelor's degree,Remote,San Jose,Single,Full Time
7383805896,2012-05-25,,Cooper,Allcott,HR,Recruiting,5221215448.0,9510187895.0,302887809.0,12104572130.0,Individual Contributor,59325,,,1,Male,Caucasian,9/23/1957,Bachelor's degree,Remote,Chicago,Married,Full Time
7386155384,2012-02-09,,Micaela,Jakovijevic,Administration,Facilities,6267632204.0,4609895564.0,6497597529.0,12104572130.0,Individual Contributor,62515,,,1,Female,Caucasian,11/7/1979,Master's degree,On-site,Los Angeles,Married,Full Time
7387071687,2014-06-16,,Tally,Oades,Product Development,Product Marketing,3315271244.0,5996672506.0,4754231337.0,12104572130.0,Individual Contributor,79843,,,1,Male,Caucasian,5/2/1980,Bachelor's degree,Remote,Boston,Single,Full Time
7387299458,2012-03-18,,Duff,Lupton,Customer Service,Technical Support,6367159762.0,6214299923.0,9657388599.0,12104572130.0,Individual Contributor,66279,,,1,Male,Caucasian,12/21/2000,Bachelor's degree,Remote,Fort Worth,Single,Full Time
7388230897,2012-10-22,,Emmaline,Antoniades,Software,Technical Support,4152298519.0,1371430516.0,5254944830.0,12104572130.0,Individual Contributor,96446,,,1,Female,Asian,8/8/1985,Bachelor's degree,Remote,Charlotte,Single,Full Time
7390545141,2012-10-12,,Miller,Chrippes,Finance,Accounting,990700824.0,7396879268.0,4691268378.0,12104572130.0,Individual Contributor,75593,,,1,Male,Caucasian,11/29/1991,Master's degree,Remote,Indianapolis,Single,Full Time
7392629634,2021-04-04,,Izaak,Bembrick,Software,Software Development,978661177.0,9368442131.0,12104572130.0,,Team Lead,113251,,,1,Male,Caucasian,7/29/1981,Bachelor's degree,On-site,Los Angeles,Single,Full Time
7395423694,2014-11-13,,Zeke,Sidwell,Legal,Litigation,8897347455.0,5222419382.0,12104572130.0,,Team Lead,100869,,,1,Male,Caucasian,7/2/1982,Bachelor's degree,On-site,San Francisco,Single,Full Time
7396879268,2015-07-30,,Cynthie,MacCathay,Finance,Auditing,8988913174.0,12104572130.0,,,Manager,113028,,,1,Female,Caucasian,6/17/1981,Bachelor's degree,Remote,Dallas,Single,Full Time
7399960786,2018-09-28,,Bobby,Wickey,Sales,Business Development,4167242155.0,4566010041.0,390131335.0,12104572130.0,Individual Contributor,62222,,,1,Male,Caucasian,8/14/1990,Bachelor's degree,Remote,San Jose,Single,Full Time
7402365368,2012-02-01,,Evered,Georger,HR,Training,1358690858.0,5322131399.0,7870535481.0,12104572130.0,Individual Contributor,56563,,,1,Male,Caucasian,9/12/1981,Bachelor's degree,Remote,Chicago,Single,Full Time
7404245430,2015-11-23,,Cornelia,Harbor,Administration,Facilities,1133455702.0,8199309593.0,12104572130.0,,Team Lead,66056,,,1,Female,Caucasian,5/27/1989,Bachelor's degree,Remote,Philadelphia,Single,Full Time
7406542888,2020-07-21,,Oliver,Bluck,Operations,Logistics,9843016922.0,12104572130.0,,,Manager,67826,,,1,Male,African American,11/20/1979,Bachelor's degree,Remote,San Diego,Single,Full Time
7409078933,2012-01-13,,Gusta,Tatersale,Finance,Financial Planning,9882325408.0,5312370235.0,12104572130.0,,Team Lead,90395,,,1,Female,Caucasian,4/20/1988,Bachelor's degree,On-site,Los Angeles,Single,Full Time
7409762734,2012-09-02,,Errick,Perrins,R&D,Research,2826819234.0,5760565657.0,1424199297.0,12104572130.0,Individual Contributor,70073,,,1,Male,Asian,9/17/1995,Master's degree,Remote,Washington DC,Single,Full Time
7411781974,2020-11-23,,Timmy,Swannell,Marketing,Marketing Research,9743222543.0,12104572130.0,,,Manager,90337,,,1,Male,Caucasian,12/22/1998,Bachelor's degree,Remote,Washington DC,Married,Full Time
7412747702,2014-09-11,,Yvor,Samsonsen,Sales,Business Development,7666588458.0,2305445429.0,2169536929.0,12104572130.0,Individual Contributor,50337,,,1,Male,African American,7/9/1992,Master's degree,Remote,Chicago,Single,Full Time
7416575135,2015-02-06,2016-01-09,Ardith,Lubeck,Customer Service,Account Management,9321962302.0,2738173682.0,9657388599.0,12104572130.0,Individual Contributor,65631,Voluntary,Better salary,0,Female,Caucasian,4/4/1990,Associate's degree,Remote,Fort Worth,Single,Full Time
7417395570,2017-06-02,,Dallon,Issit,Operations,Project Management,2995159575.0,9107093688.0,9843016922.0,12104572130.0,Individual Contributor,87953,,,1,Male,Caucasian,9/24/1994,Bachelor's degree,Remote,Dallas,Married,Full Time
7418359847,2014-02-13,,Leigh,Everist,HR,Training,7870535481.0,12104572130.0,,,Manager,75657,,,1,Female,Caucasian,11/27/1981,Master's degree,Remote,Columbus,Single,Full Time
7418600255,2017-07-21,2018-05-14,Rickie,Filippucci,Procurement,Vendor Management,4785816824.0,1183939979.0,822744718.0,12104572130.0,Individual Contributor,54599,Involuntary,Termination for cause,0,Male,Other,9/27/1987,Bachelor's degree,Remote,Boston,Married,Full Time
7418810062,2019-11-05,,Rickey,Grutchfield,Administration,Travel,4609895564.0,7922516714.0,12104572130.0,,Team Lead,66764,,,1,Male,Asian,11/16/1991,Bachelor's degree,On-site,San Francisco,Single,Full Time
7419215975,2015-10-12,,Filippa,Guion,Software,Technical Support,845532734.0,9281160388.0,21007178.0,12104572130.0,Individual Contributor,80767,,,1,Female,Caucasian,5/4/1986,Bachelor's degree,Remote,San Antonio,Single,Full Time
7428552254,2015-05-01,2019-04-01,Natalie,Harmston,Operations,Project Management,1771132947.0,263295907.0,1740357466.0,12104572130.0,Individual Contributor,74564,Voluntary,Found a better opportunity,0,Female,Asian,1/14/1985,Master's degree,Remote,Denver,Single,Full Time
7435497346,2019-02-02,,Kara,Amerighi,Finance,Accounting,5683220301.0,2813354026.0,4691268378.0,12104572130.0,Individual Contributor,93920,,,1,Female,Caucasian,2/27/1983,Bachelor's degree,Remote,Chicago,Married,Full Time
7438191461,2012-11-24,2013-11-09,Skippy,Skippen,R&D,Research,9834077650.0,5661678441.0,3314524903.0,12104572130.0,Individual Contributor,91399,Voluntary,Personal reasons,0,Male,Caucasian,6/30/1983,Bachelor's degree,Remote,San Diego,Single,Full Time
7438570781,2013-01-14,,Duane,Giurio,HR,Recruiting,5301823462.0,4430186240.0,1871591752.0,12104572130.0,Individual Contributor,52508,,,1,Male,Hispanic,2/5/1999,Bachelor's degree,Remote,Washington DC,Married,Full Time
7439051392,2014-02-23,,Marlo,Cullingford,Software,Software Development,8957069095.0,1235334166.0,7357925070.0,12104572130.0,Individual Contributor,87963,,,1,Male,Asian,3/22/1979,,Remote,Houston,Single,Full Time
7441404461,2021-07-03,2021-08-30,Hoebart,Olivia,Sales,Sales Operations,3142852362.0,12104572130.0,,,Manager,75269,Voluntary,Better salary,0,Male,Caucasian,3/7/1984,Bachelor's degree,Remote,Fort Worth,Single,Full Time
7442936320,2021-07-02,,Odell,Yoxall,HR,Training,5980149977.0,9510187895.0,8377149542.0,12104572130.0,Individual Contributor,57015,,,1,Male,Caucasian,3/17/1988,Bachelor's degree,Remote,Chicago,Single,Full Time
7447920378,2014-03-09,2016-03-29,Sayer,Fanstone,R&D,Prototyping,1643798800.0,44493250.0,3314524903.0,12104572130.0,Individual Contributor,88036,Involuntary,Performance,0,Male,Caucasian,11/4/1996,Master's degree,On-site,San Francisco,Single,Full Time
7449643686,2017-08-26,,Andrew,Baal,Legal,Corporate Law,3019821790.0,5406372599.0,6102968019.0,12104572130.0,Individual Contributor,109734,,,1,Male,Caucasian,10/1/1980,Master's degree,Remote,Fort Worth,Single,Full Time
7449973146,2019-05-12,,Ferguson,Meddows,Sales,Business Development,7951572902.0,2169536929.0,12104572130.0,,Team Lead,86481,,,1,Male,Caucasian,10/17/1994,Bachelor's degree,Remote,New York,Single,Full Time
7451892035,2018-08-25,,Cassi,Gullick,Marketing,Advertising,2268142296.0,3567515372.0,1949400041.0,12104572130.0,Individual Contributor,82283,,,1,Female,Caucasian,2/14/1996,Bachelor's degree,Remote,Indianapolis,Single,Full Time
7452649642,2016-12-05,,Klaus,Aguirrezabala,Sales,Sales Operations,1475678311.0,4776915593.0,3664844848.0,12104572130.0,Individual Contributor,69159,,,1,Male,Caucasian,1/30/1993,Bachelor's degree,Remote,Houston,Married,Full Time
7453002486,2012-08-02,,Bobbette,Hehir,Customer Service,Technical Support,8237113481.0,9657388599.0,12104572130.0,,Team Lead,72726,,,1,Female,Caucasian,1/19/1989,Bachelor's degree,Remote,Seattle,Single,Full Time
7454659340,2021-03-13,,Mickey,Liddiatt,R&D,Product Design,7296779676.0,5760565657.0,3792599203.0,12104572130.0,Individual Contributor,71014,,,1,Male,Caucasian,4/6/1984,Bachelor's degree,On-site,Los Angeles,Single,Full Time
7459540519,2016-04-22,,Paten,Birdwhistle,Software,Technical Support,1133956569.0,1896476846.0,7708606215.0,12104572130.0,Individual Contributor,78177,,,1,Male,Caucasian,1/29/1988,Bachelor's degree,On-site,San Francisco,Married,Full Time
7459923751,2012-02-25,2014-02-28,Gert,Ickovic,Finance,Auditing,1135122025.0,3371162925.0,3225775822.0,12104572130.0,Individual Contributor,89512,Voluntary,Found a better opportunity,0,Female,Caucasian,12/27/1987,Bachelor's degree,Remote,San Antonio,Single,Full Time
7460420238,2018-09-23,,Dylan,Rummings,Operations,Project Management,3117280573.0,934452372.0,9452810041.0,12104572130.0,Individual Contributor,59869,,,1,Male,Caucasian,12/19/1984,Bachelor's degree,Remote,San Antonio,Single,Full Time
7464386004,2012-03-03,,Yvonne,Wessel,Marketing,Marketing Research,2268142296.0,1670871353.0,1949400041.0,12104572130.0,Individual Contributor,63445,,,1,Female,Caucasian,1/20/1997,Bachelor's degree,Remote,Philadelphia,Single,Full Time
7465531799,2013-07-11,,Jim,Godmar,Product Development,Project Management,8270405811.0,1616961292.0,4754231337.0,12104572130.0,Individual Contributor,81433,,,1,Male,Caucasian,8/19/1982,,Remote,Columbus,Single,Full Time
7465579576,2015-01-28,,Earlie,Bubeer,Software,QA,2365847572.0,1900946112.0,1327507817.0,12104572130.0,Individual Contributor,101128,,,1,Male,Caucasian,7/23/2001,Bachelor's degree,On-site,San Francisco,Single,Full Time
7473528562,2015-08-19,,Hersch,Eliassen,Software,Technical Support,4744086221.0,1368787589.0,9368442131.0,12104572130.0,Individual Contributor,81286,,,1,Male,Caucasian,9/19/1997,Bachelor's degree,Remote,San Jose,Single,Full Time
7474380958,2012-09-07,,Rubetta,Flowerdew,Marketing,Advertising,3285517914.0,1351843841.0,1949400041.0,12104572130.0,Individual Contributor,84980,,,1,Female,Caucasian,7/13/1999,Bachelor's degree,Remote,San Francisco,Single,Full Time
7475466909,2015-04-25,2016-04-22,Emmalyn,Pidler,Finance,Accounting,2813354026.0,4691268378.0,12104572130.0,,Team Lead,94018,Voluntary,Found a better opportunity,0,Female,Caucasian,7/9/1993,Bachelor's degree,On-site,Los Angeles,Single,Full Time
7478717362,2013-10-26,,Egan,Scrauniage,Sales,Business Development,3884590873.0,8885447946.0,5701309242.0,12104572130.0,Individual Contributor,77624,,,1,Male,Caucasian,1/3/2002,Master's degree,Remote,Jacksonville,Single,Full Time
7481170471,2013-05-27,,Leeann,Grzes,Finance,Auditing,7329781480.0,9121244649.0,4691268378.0,12104572130.0,Individual Contributor,83132,,,1,Female,Caucasian,9/13/1991,Bachelor's degree,Remote,Chicago,Single,Full Time
7485506275,2015-01-03,,Elberta,Berthel,Software,Software Development,198705652.0,2018169686.0,6372547560.0,12104572130.0,Individual Contributor,90895,,,1,Female,Caucasian,1/30/2000,Master's degree,Remote,Jacksonville,Single,Full Time
7491466912,2018-10-03,2020-10-15,Jamil,Dennison,Product Development,Project Management,2316448272.0,12104572130.0,,,Manager,72892,Voluntary,More flexible benefits,0,Male,Hispanic,8/3/1992,Bachelor's degree,Remote,New York,Single,Full Time
7496509791,2013-03-02,,Laurence,Wrightam,Software,Software Development,6268712051.0,12104572130.0,,,Manager,111327,,,1,Male,Caucasian,1/2/2000,Bachelor's degree,Remote,Phoenix,Single,Full Time
7497394141,2014-06-23,,Yance,Shasnan,Operations,Supply Chain,2995159575.0,2173035137.0,8375539146.0,12104572130.0,Individual Contributor,58750,,,1,Male,Caucasian,3/15/1997,Bachelor's degree,Remote,Washington DC,Single,Full Time
7498405488,2016-07-30,,Matthus,Baldassi,Legal,Litigation,8584020002.0,6102968019.0,12104572130.0,,Team Lead,120618,,,1,Male,Caucasian,6/16/1991,Bachelor's degree,Remote,Jacksonville,Single,Full Time
7500329905,2015-12-16,,Madalyn,Parker,Sales,Sales Operations,692526841.0,316146636.0,4098218245.0,12104572130.0,Individual Contributor,77348,,,1,Female,Caucasian,2/22/1989,,Remote,Indianapolis,Single,Full Time
7504010968,2012-04-11,,Parke,Wainwright,Finance,Financial Planning,12104572130.0,,,,Director,119991,,,1,Male,Caucasian,10/24/1982,Bachelor's degree,Remote,Boston,Married,Full Time
7505933947,2013-07-28,,Dulce,Devenish,Marketing,Marketing Research,2813655685.0,12104572130.0,,,Manager,107327,,,1,Female,Caucasian,8/26/2001,,Remote,Fort Worth,Single,Full Time
7509122459,2020-08-09,,Baillie,Malkinson,Finance,Financial Planning,582378211.0,3371162925.0,5400546882.0,12104572130.0,Individual Contributor,68441,,,1,Male,Caucasian,8/10/1968,Bachelor's degree,Remote,Seattle,Married,Full Time
7509396062,2012-08-28,,Free,Elintune,Software,QA,9293014412.0,9281160388.0,7708606215.0,12104572130.0,Individual Contributor,78140,,,1,Male,Caucasian,9/8/2000,Master's degree,Remote,Indianapolis,Single,Full Time
7509672865,2016-10-05,,Lester,Sicha,Product Development,Product Management,5207980214.0,12104572130.0,,,Manager,84311,,,1,Male,Asian,11/1/1981,Bachelor's degree,Remote,New York,Married,Full Time
7510890162,2016-06-07,2018-05-30,Seana,Premble,Procurement,Supply Chain,5670438910.0,8698109743.0,584122183.0,12104572130.0,Individual Contributor,51528,Voluntary,More flexible benefits,0,Female,Other,6/16/1982,Bachelor's degree,Remote,Boston,Single,Full Time
7512935358,2020-11-11,,Rodd,Beaten,Administration,Travel,3030369468.0,2241426947.0,3529946098.0,12104572130.0,Individual Contributor,44207,,,1,Male,African American,12/19/1979,Bachelor's degree,Remote,Denver,Single,Full Time
7515849535,2020-09-10,,Lily,Swale,Sales,Business Development,415166642.0,3786575563.0,4932459135.0,12104572130.0,Individual Contributor,65087,,,1,Female,Caucasian,5/16/1988,Bachelor's degree,Remote,Phoenix,Single,Full Time
7516349456,2013-09-14,,Cherye,Caruth,Operations,Project Management,4729374587.0,5857782715.0,8495424892.0,12104572130.0,Individual Contributor,71012,,,1,Female,Caucasian,7/6/1984,Bachelor's degree,Remote,Denver,Single,Full Time
7519907645,2013-08-21,,Brantley,Godilington,Finance,Auditing,9329418241.0,5350093764.0,4691268378.0,12104572130.0,Individual Contributor,62946,,,1,Male,Caucasian,10/1/1980,Bachelor's degree,On-site,San Francisco,Single,Full Time
7523647440,2020-03-26,,Linus,Leckey,Operations,Supply Chain,9226251943.0,2173035137.0,8495424892.0,12104572130.0,Individual Contributor,58913,,,1,Male,Hispanic,4/13/1997,Bachelor's degree,On-site,Los Angeles,Single,Full Time
7529168424,2018-12-02,,Eloise,Lawty,Administration,Executive Assistants,8199309593.0,12104572130.0,,,Manager,71538,,,1,Female,African American,11/26/1969,Bachelor's degree,Remote,Chicago,Married,Full Time
7530309960,2013-01-17,2014-11-11,Padraic,Sollowaye,Software,QA,198705652.0,1097818055.0,9451957864.0,12104572130.0,Individual Contributor,105204,Involuntary,Company restructuring,0,Male,Asian,1/2/2001,Bachelor's degree,Remote,San Francisco,Single,Full Time
7534018360,2019-05-03,2020-05-01,Jourdain,Antosch,Software,Software Development,4010480920.0,1280971696.0,9195070758.0,12104572130.0,Individual Contributor,105933,Voluntary,Relocation,0,Male,Asian,4/10/1988,Master's degree,Remote,Seattle,Single,Full Time
7535243832,2021-08-24,2021-09-30,Udale,Abdee,Sales,Business Development,2191836438.0,2305445429.0,3142852362.0,12104572130.0,Individual Contributor,69696,Voluntary,More flexible benefits,0,Male,Caucasian,4/30/1995,Bachelor's degree,Remote,Houston,Single,Full Time
7544248734,2017-04-04,,Bendick,Shewsmith,Software,Software Development,198705652.0,9322200876.0,3159687889.0,12104572130.0,Individual Contributor,71827,,,1,Male,African American,4/22/1988,Bachelor's degree,Remote,Seattle,Single,Full Time
7546007883,2015-12-25,,Hayyim,Bringloe,Software,QA,7652347480.0,5305237896.0,7708606215.0,12104572130.0,Individual Contributor,104094,,,1,Male,Asian,4/9/2000,Bachelor's degree,On-site,San Francisco,Single,Full Time
7548067465,2020-11-06,,Allison,Sixsmith,HR,Training,302887809.0,12104572130.0,,,Manager,74000,,,1,Female,Asian,2/6/1992,Bachelor's degree,Remote,Houston,Single,Full Time
7550718163,2013-10-29,,Rubie,Janicek,Sales,Business Development,3786575563.0,2188325953.0,12104572130.0,,Team Lead,65554,,,1,Female,Caucasian,3/23/1984,Bachelor's degree,Remote,Dallas,Single,Full Time
7552971952,2019-07-22,,Payton,Kelley,Procurement,Supply Chain,3410391274.0,6827380667.0,4284772434.0,12104572130.0,Individual Contributor,64173,,,1,Male,Caucasian,2/14/1996,Bachelor's degree,Remote,Charlotte,Single,Full Time
7558115023,2016-09-15,,Laurie,Leach,HR,Benefits,5980149977.0,5187621014.0,7870535481.0,12104572130.0,Individual Contributor,77062,,,1,Male,Caucasian,7/9/1978,Bachelor's degree,Remote,Jacksonville,Single,Full Time
7560062566,2015-10-23,2017-11-14,Wayne,Provest,Software,Software Development,7357925070.0,12104572130.0,,,Manager,124288,Voluntary,More flexible benefits,0,Male,Caucasian,12/28/1995,Bachelor's degree,Remote,San Diego,Married,Full Time
7563213954,2016-01-29,,Marquita,Vina,Software,Technical Support,3808094939.0,637102865.0,21007178.0,12104572130.0,Individual Contributor,86571,,,1,Female,Caucasian,1/8/1990,Bachelor's degree,Remote,San Francisco,Single,Full Time
7563277100,2012-05-27,,Gaylor,Haselgrove,Software,Technical Support,9617891304.0,2870084555.0,9368442131.0,12104572130.0,Individual Contributor,98059,,,1,Male,Caucasian,12/15/1996,Bachelor's degree,Remote,Chicago,Single,Full Time
7565086191,2021-07-18,,Carlyle,Jolin,Sales,Business Development,318067557.0,6343662129.0,1074347333.0,12104572130.0,Individual Contributor,74899,,,1,Male,Caucasian,10/2/1986,Associate's degree,Remote,Indianapolis,Single,Full Time
7566882401,2019-02-22,,Tiff,Mold,HR,Recruiting,9663064631.0,302887809.0,12104572130.0,,Team Lead,87080,,,1,Female,Caucasian,10/17/1979,Master's degree,Remote,Columbus,Single,Full Time
7567356941,2021-07-23,,Esme,Fliege,Sales,Account Management,2674326044.0,5426155896.0,4098218245.0,12104572130.0,Individual Contributor,61564,,,1,Male,Caucasian,10/9/1982,Bachelor's degree,Remote,Austin,Single,Contract
7568339180,2021-03-13,2021-04-17,Arden,Sharvell,Sales,Business Development,8667275807.0,6002694929.0,2188325953.0,12104572130.0,Individual Contributor,68275,Voluntary,Found a better opportunity,0,Female,Caucasian,6/20/1987,Bachelor's degree,On-site,Los Angeles,Married,Full Time
7570533265,2014-12-06,,Clayborne,Daoust,Sales,Sales Operations,5103103148.0,2747567836.0,2169536929.0,12104572130.0,Individual Contributor,64315,,,1,Male,Caucasian,3/28/1995,Bachelor's degree,Remote,Washington DC,Single,Full Time
7572899862,2016-09-16,,Jimmy,Yitzhakof,Marketing,Marketing Research,3007781589.0,6201562625.0,1949400041.0,12104572130.0,Individual Contributor,84273,,,1,Male,Other,10/28/1999,Bachelor's degree,Remote,San Diego,Single,Full Time
7579319557,2014-12-14,,Ann-marie,Othick,HR,Training,9258459221.0,7418359847.0,7870535481.0,12104572130.0,Individual Contributor,76403,,,1,Female,Asian,6/12/1995,Bachelor's degree,Remote,Columbus,Single,Full Time
7579903128,2016-03-26,,Masha,Geratt,Sales,Sales Operations,5989484952.0,7246033069.0,5701309242.0,12104572130.0,Individual Contributor,79608,,,1,Female,Caucasian,12/28/1998,Bachelor's degree,Remote,Fort Worth,Married,Full Time
7582291716,2017-09-08,,Joscelin,Brewett,Procurement,Procurement,584122183.0,12104572130.0,,,Manager,70960,,,1,Female,Caucasian,8/21/1999,Bachelor's degree,Remote,Denver,Single,Full Time
7590846510,2018-06-29,,Shelden,Bindon,Legal,Intellectual Property,5110366685.0,8808926609.0,5930096966.0,12104572130.0,Individual Contributor,101951,,,1,Male,Caucasian,1/25/1984,Bachelor's degree,Remote,Seattle,Single,Full Time
7593530986,2018-02-08,,Chrysa,Doxsey,Operations,Logistics,3558741919.0,934452372.0,8495424892.0,12104572130.0,Individual Contributor,64627,,,1,Female,Caucasian,3/23/1996,Bachelor's degree,Remote,San Jose,Single,Full Time
7597159520,2020-10-07,,Innis,Pragnell,Procurement,Vendor Management,2392326120.0,2942515027.0,822744718.0,12104572130.0,Individual Contributor,69571,,,1,Male,Asian,6/14/1997,Bachelor's degree,Remote,Columbus,Married,Full Time
7602950072,2019-12-25,,Jedediah,Camble,Sales,Account Management,1423323651.0,9588662057.0,3664844848.0,12104572130.0,Individual Contributor,70237,,,1,Male,Caucasian,4/16/1978,Bachelor's degree,Remote,Philadelphia,Married,Full Time
7607101468,2013-03-21,,Margaux,Purcer,Sales,Business Development,7449973146.0,4052123241.0,2169536929.0,12104572130.0,Individual Contributor,84353,,,1,Female,Caucasian,11/12/1983,Master's degree,Remote,San Jose,Single,Full Time
7608803855,2016-02-01,,Kettie,Nevins,Operations,Logistics,1771132947.0,91052068.0,8488156355.0,12104572130.0,Individual Contributor,67876,,,1,Female,Hispanic,6/2/1993,Bachelor's degree,On-site,Dallas,Single,Full Time
7612459374,2016-10-13,,Tedmund,Shurville,Finance,Auditing,3064528137.0,3615825420.0,12104572130.0,,Team Lead,94915,,,1,Male,Caucasian,5/16/1998,Bachelor's degree,Remote,San Antonio,Single,Full Time
7623897869,2014-05-30,,Lynne,Swatton,Software,Technical Support,2061681263.0,5390863100.0,5254944830.0,12104572130.0,Individual Contributor,80910,,,1,Female,Caucasian,1/4/1995,Bachelor's degree,On-site,Los Angeles,Single,Full Time
7624523887,2014-02-25,,Lewes,Dayer,Customer Service,Account Management,9321962302.0,7799349465.0,9657388599.0,12104572130.0,Individual Contributor,64529,,,1,Male,Caucasian,5/25/1995,Bachelor's degree,Remote,Washington DC,Single,Full Time
7626222393,2017-01-11,,Octavia,Aurelius,Operations,Logistics,2350609054.0,8375539146.0,12104572130.0,,Team Lead,84191,,,1,Female,Caucasian,11/30/1987,Associate's degree,Remote,San Diego,Married,Full Time
7629409731,2016-02-15,,Isahella,Tute,HR,Recruiting,6684010679.0,302887809.0,12104572130.0,,Team Lead,79406,,,1,Female,Native American,8/18/1992,Bachelor's degree,On-site,Los Angeles,Single,Full Time
7630548763,2012-09-03,,Collete,Yoxall,Finance,Auditing,7409078933.0,7396879268.0,6022803528.0,12104572130.0,Individual Contributor,72195,,,1,Female,Caucasian,8/29/1992,Bachelor's degree,Remote,Phoenix,Single,Full Time
7633732714,2014-07-08,,Edlin,Strettell,Software,Software Development,6212474864.0,1371430516.0,2107182373.0,12104572130.0,Individual Contributor,101351,,,1,Male,Caucasian,10/21/2001,Master's degree,Remote,Philadelphia,Single,Full Time
7637001275,2015-09-04,,Valentine,Hurling,HR,Training,7136656104.0,9510187895.0,7870535481.0,12104572130.0,Individual Contributor,60868,,,1,Male,African American,9/10/1981,Bachelor's degree,Remote,Chicago,Single,Full Time
7638509699,2020-03-04,,Judi,Buckeridge,Administration,Travel,6267632204.0,2865077277.0,3373364129.0,12104572130.0,Individual Contributor,55771,,,1,Female,Native American,11/7/1986,Bachelor's degree,Remote,San Francisco,Single,Full Time
7643434760,2016-01-31,,Sherline,Jirick,R&D,Prototyping,4924352810.0,9407514914.0,3792599203.0,12104572130.0,Individual Contributor,96248,,,1,Female,Caucasian,6/13/1995,Master's degree,Remote,Fort Worth,Single,Full Time
7643594699,2015-10-13,2017-09-02,Nicky,Kitto,Operations,Supply Chain,8375539146.0,12104572130.0,,,Manager,71681,Voluntary,Personal reasons,0,Female,Asian,12/18/1994,Bachelor's degree,Remote,Austin,Married,Full Time
7649483076,2012-08-17,,Bartholomeo,Booty,Administration,Facilities,6267632204.0,4609895564.0,8652820129.0,12104572130.0,Individual Contributor,60444,,,1,Male,Other,8/18/1987,Bachelor's degree,Remote,Philadelphia,Single,Full Time
7650425292,2018-10-19,,Eldredge,McCourtie,Software,QA,4887419255.0,1280971696.0,6129740252.0,12104572130.0,Individual Contributor,73147,,,1,Male,Hispanic,8/30/2000,Bachelor's degree,Remote,Dallas,Married,Full Time
7651520359,2019-12-19,,Hinze,Alldridge,Marketing,Advertising,7236206518.0,1949400041.0,12104572130.0,,Team Lead,83302,,,1,Male,Hispanic,9/7/1999,Bachelor's degree,Remote,Indianapolis,Single,Full Time
7651656383,2019-06-21,,Fayth,Arnaud,Product Development,Product Management,2388762947.0,4035778101.0,5207980214.0,12104572130.0,Individual Contributor,77985,,,1,Female,Caucasian,1/12/1994,Bachelor's degree,Remote,New York,Single,Full Time
7652347480,2012-11-08,,Maxy,Hundall,Software,QA,3331241071.0,5942974370.0,12104572130.0,,Team Lead,95707,,,1,Male,Hispanic,1/1/1992,Bachelor's degree,Remote,Phoenix,Single,Full Time
7652401741,2020-12-25,,Falkner,MacHoste,Administration,Executive Assistants,6552319633.0,7117669516.0,8652820129.0,12104572130.0,Individual Contributor,61755,,,1,Male,Caucasian,12/24/1996,Master's degree,On-site,San Francisco,Single,Full Time
7653269645,2017-01-19,,Padriac,Mouse,Finance,Financial Planning,1461189915.0,2813354026.0,8996729135.0,12104572130.0,Individual Contributor,66186,,,1,Male,African American,6/24/1970,Bachelor's degree,Remote,Boston,Married,Full Time
7655699810,2018-09-15,,Brena,Suttle,Software,Technical Support,777501422.0,3331241071.0,5959242695.0,12104572130.0,Individual Contributor,87327,,,1,Female,Caucasian,12/4/1986,Bachelor's degree,Remote,Denver,Single,Full Time
7656332383,2017-11-19,,Lianne,Albertson,HR,Training,5322131399.0,1871591752.0,12104572130.0,,Team Lead,73995,,,1,Female,Caucasian,10/23/1997,Bachelor's degree,Remote,Fort Worth,Single,Full Time
